transaction_id,transaction_date,transaction_time,transaction_amount,transaction_category,customer_location,merchant_name,merchant_location,transaction_mode,amount_paid,previous_transactions_count,merchant_category,credit_card_id,status
3648,2024-10-11,10:59:32,1273.12,Electronics,Mumbai,Reliance Fresh,Hyderabad,Online,1273.12,6,Electronics,2503,Success
3649,2024-10-11,14:29:29,4922.71,Furniture,Mumbai,Spencer's,Hyderabad,POS,4922.71,11,Electronics,3149,Pending
3650,2024-10-11,23:09:13,3171.03,Furniture,Mumbai,More,Kolkata,POS,3171.03,3,Electronics,3185,Success
3651,2024-10-11,2:42:58,2036.26,Groceries,Pune,More,Pune,POS,2036.26,3,Retail,570,Pending
3652,2024-10-11,18:10:15,3700.49,Groceries,Pune,Easy Day,Bangalore,POS,3700.49,2,Retail,2332,Failed
3653,2024-10-11,13:53:15,3858.62,Groceries,Kolkata,More,Hyderabad,POS,3858.62,20,Apparel,1011,Success
3654,2024-10-11,13:56:18,4237.38,Electronics,Chennai,D Mart,Hyderabad,Online,4237.38,9,Apparel,2583,Failed
3655,2024-10-11,15:21:36,3231.28,Furniture,Mumbai,Reliance Fresh,Bangalore,ATM,3231.28,11,Apparel,1973,Success
3656,2024-10-11,18:26:24,1925.71,Clothing,Mumbai,Metro,Delhi,Online,1925.71,10,Apparel,1695,Failed
3657,2024-10-11,21:25:06,3907.05,Furniture,Hyderabad,Easy Day,Kolkata,ATM,3907.05,17,Apparel,1212,Success
3658,2024-10-11,13:39:30,4011.62,Furniture,Bangalore,More,Mumbai,ATM,4011.62,17,Grocery,2073,Failed
3659,2024-10-11,20:00:38,3997.29,Groceries,Pune,More,Bangalore,ATM,3997.29,18,Retail,1911,Failed
3660,2024-10-11,9:50:08,749.82,Healthcare,Mumbai,HyperCity,Hyderabad,POS,749.82,11,Electronics,2369,Failed
3661,2024-10-11,5:45:39,689.17,Electronics,Chennai,HyperCity,Kolkata,ATM,689.17,13,Electronics,2263,Success
3662,2024-10-11,20:29:49,1681.94,Clothing,Mumbai,Metro,Bangalore,ATM,1681.94,5,Furniture,1704,Failed
3663,2024-10-11,22:50:47,3945.89,Furniture,Chennai,More,Hyderabad,ATM,3945.89,2,Electronics,2230,Success
3664,2024-10-11,13:22:31,791.59,Groceries,Delhi,More,Kolkata,ATM,791.59,14,Grocery,2629,Failed
3665,2024-10-11,21:38:24,2794.32,Healthcare,Chennai,Reliance Fresh,Bangalore,Online,2794.32,9,Retail,981,Failed
3666,2024-10-11,1:28:05,3765.29,Healthcare,Mumbai,Easy Day,Delhi,Online,3765.29,15,Apparel,1670,Pending
3667,2024-10-11,20:19:26,2925.38,Furniture,Kolkata,More,Mumbai,POS,2925.38,18,Retail,2110,Failed
3668,2024-10-11,8:35:21,1489.83,Clothing,Hyderabad,D Mart,Delhi,ATM,1489.83,8,Furniture,1813,Pending
3669,2024-10-11,2:00:42,3427.51,Furniture,Chennai,Easy Day,Kolkata,Online,3427.51,2,Electronics,2943,Failed
3670,2024-10-11,5:10:47,1046.75,Furniture,Pune,Reliance Fresh,Bangalore,Online,1046.75,1,Apparel,1344,Failed
3671,2024-10-11,14:48:14,562.56,Furniture,Bangalore,Croma,Kolkata,ATM,562.56,18,Retail,1009,Success
3672,2024-10-11,21:36:20,4546.05,Furniture,Hyderabad,D Mart,Delhi,ATM,4546.05,10,Electronics,1042,Failed
3673,2024-10-11,1:27:40,2554.49,Groceries,Hyderabad,Spencer's,Chennai,POS,2554.49,2,Apparel,2273,Failed
3674,2024-10-11,22:27:37,2696.47,Groceries,Hyderabad,More,Pune,Online,2696.47,18,Grocery,2249,Failed
3675,2024-10-11,4:27:08,3137.88,Groceries,Bangalore,HyperCity,Mumbai,ATM,3137.88,19,Grocery,3083,Success
3676,2024-10-11,13:52:48,2130.71,Furniture,Delhi,More,Hyderabad,POS,2130.71,18,Grocery,2379,Success
3677,2024-10-11,3:57:51,2402.71,Furniture,Bangalore,More,Hyderabad,ATM,2402.71,19,Retail,2237,Success
3678,2024-10-11,17:48:56,3591.38,Groceries,Bangalore,D Mart,Hyderabad,POS,3591.38,10,Apparel,2133,Pending
3679,2024-10-11,1:15:07,4452.15,Furniture,Hyderabad,Reliance Fresh,Pune,ATM,4452.15,1,Retail,2204,Success
3680,2024-10-11,11:35:04,3520.28,Electronics,Bangalore,More,Pune,Online,3520.28,2,Furniture,2882,Success
3681,2024-10-11,11:13:27,2367.24,Groceries,Pune,D Mart,Hyderabad,Online,2367.24,5,Electronics,2851,Failed
3682,2024-10-11,18:18:31,4207.11,Groceries,Pune,Reliance Fresh,Pune,POS,4207.11,6,Retail,927,Pending
3683,2024-10-11,23:51:23,3441.97,Electronics,Chennai,More,Delhi,POS,3441.97,11,Furniture,1821,Failed
3684,2024-10-11,17:10:14,4482.49,Healthcare,Mumbai,D Mart,Mumbai,POS,4482.49,15,Apparel,2521,Success
3685,2024-10-11,17:44:41,2460.17,Furniture,Delhi,Easy Day,Chennai,POS,2460.17,18,Apparel,1410,Pending
3686,2024-10-11,8:28:38,1367.88,Groceries,Delhi,HyperCity,Delhi,POS,1367.88,17,Apparel,2544,Success
3687,2024-10-11,20:02:55,4667.58,Groceries,Hyderabad,V-Mart,Delhi,POS,4667.58,9,Electronics,2660,Success
3688,2024-10-11,10:07:35,4122.83,Groceries,Chennai,More,Bangalore,Online,4122.83,20,Apparel,2545,Pending
3689,2024-10-11,16:37:06,4103.4,Furniture,Pune,More,Pune,ATM,4103.4,18,Apparel,3193,Success
3690,2024-10-11,9:06:03,4177.51,Healthcare,Delhi,D Mart,Mumbai,Online,4177.51,2,Retail,1820,Failed
3691,2024-10-11,8:30:26,2252.79,Healthcare,Bangalore,More,Bangalore,Online,2252.79,19,Grocery,974,Success
3692,2024-10-11,1:21:24,3904.1,Clothing,Chennai,D Mart,Delhi,ATM,3904.1,11,Apparel,855,Success
3693,2024-10-11,4:39:02,3690.14,Healthcare,Kolkata,Reliance Fresh,Mumbai,POS,3690.14,9,Furniture,1815,Pending
3694,2024-10-11,9:49:12,1602.39,Clothing,Hyderabad,More,Bangalore,POS,1602.39,15,Furniture,2715,Success
3695,2024-10-11,5:16:46,3359.54,Clothing,Kolkata,Spencer's,Pune,Online,3359.54,2,Electronics,3105,Failed
3696,2024-10-11,11:28:31,566.4,Furniture,Kolkata,Metro,Hyderabad,Online,566.4,6,Apparel,1717,Failed
3697,2024-10-11,5:27:16,1682.98,Groceries,Delhi,Spencer's,Kolkata,Online,1682.98,11,Retail,560,Success
3698,2024-10-11,15:13:00,4527.6,Healthcare,Bangalore,Reliance Fresh,Bangalore,POS,4527.6,16,Grocery,2889,Pending
3699,2024-10-11,18:52:09,2785.74,Groceries,Hyderabad,More,Delhi,POS,2785.74,10,Retail,2959,Failed
3700,2024-10-11,14:33:31,1219.61,Electronics,Hyderabad,Metro,Pune,Online,1219.61,15,Grocery,2541,Failed
3701,2024-10-11,1:10:57,1916.3,Electronics,Mumbai,More,Kolkata,Online,1916.3,18,Electronics,2030,Success
3702,2024-10-11,12:43:15,1938.21,Clothing,Mumbai,HyperCity,Delhi,POS,1938.21,6,Electronics,2350,Failed
3703,2024-10-11,15:21:20,862.79,Furniture,Hyderabad,More,Chennai,ATM,862.79,12,Retail,1096,Pending
3704,2024-10-11,1:42:25,2126.5,Electronics,Pune,More,Kolkata,ATM,2126.5,4,Furniture,3196,Pending
3705,2024-10-11,19:34:23,1702.55,Healthcare,Mumbai,Easy Day,Kolkata,Online,1702.55,10,Retail,2949,Success
3706,2024-10-11,5:42:36,599.3,Groceries,Chennai,Croma,Kolkata,Online,599.3,9,Electronics,3060,Success
3707,2024-10-11,4:55:26,1990.49,Healthcare,Hyderabad,Spencer's,Delhi,Online,1990.49,16,Apparel,966,Pending
3708,2024-10-11,16:50:58,3312.35,Furniture,Hyderabad,Reliance Fresh,Hyderabad,POS,3312.35,15,Grocery,1817,Pending
3709,2024-10-11,8:00:17,2594.61,Healthcare,Delhi,More,Hyderabad,Online,2594.61,12,Grocery,3009,Success
3710,2024-10-11,4:39:30,3212.29,Furniture,Mumbai,HyperCity,Chennai,Online,3212.29,14,Retail,2434,Failed
3711,2024-10-11,21:48:58,864.29,Clothing,Pune,Easy Day,Delhi,POS,864.29,7,Furniture,3063,Failed
3712,2024-10-11,6:57:27,3270.42,Electronics,Kolkata,More,Hyderabad,Online,3270.42,19,Grocery,1209,Failed
3713,2024-10-11,2:18:25,2252.17,Clothing,Pune,More,Chennai,POS,2252.17,7,Apparel,2558,Failed
3714,2024-10-11,13:56:37,3550.95,Electronics,Mumbai,Reliance Fresh,Kolkata,POS,3550.95,20,Electronics,1920,Failed
3715,2024-10-11,14:36:20,4785.47,Healthcare,Pune,HyperCity,Bangalore,Online,4785.47,18,Furniture,3050,Failed
3716,2024-10-11,1:05:49,4965.05,Clothing,Chennai,More,Pune,ATM,4965.05,4,Furniture,2698,Failed
3717,2024-10-11,14:25:28,3278.16,Healthcare,Chennai,More,Pune,Online,3278.16,8,Retail,2075,Success
3718,2024-10-11,3:22:46,1393.14,Clothing,Delhi,HyperCity,Delhi,Online,1393.14,17,Furniture,1556,Pending
3719,2024-10-11,10:31:52,3915.05,Groceries,Kolkata,Spencer's,Chennai,Online,3915.05,5,Electronics,1768,Success
3720,2024-10-11,21:16:05,3247.62,Electronics,Chennai,Easy Day,Bangalore,Online,3247.62,1,Electronics,3153,Success
3721,2024-10-11,13:52:24,3986.52,Healthcare,Chennai,D Mart,Chennai,ATM,3986.52,10,Apparel,1832,Success
3722,2024-10-11,6:54:03,4153.01,Electronics,Chennai,More,Kolkata,Online,4153.01,15,Electronics,1543,Failed
3723,2024-10-11,8:10:39,3801.61,Healthcare,Chennai,More,Delhi,POS,3801.61,17,Retail,2430,Failed
3724,2024-10-11,0:31:48,1423.21,Furniture,Delhi,D Mart,Mumbai,ATM,1423.21,17,Grocery,2341,Success
3725,2024-10-11,11:35:45,1354.58,Groceries,Hyderabad,More,Mumbai,Online,1354.58,20,Furniture,1573,Pending
3726,2024-10-11,12:51:25,1263.77,Furniture,Chennai,HyperCity,Kolkata,ATM,1263.77,15,Electronics,2524,Success
3727,2024-10-11,20:17:11,2856.37,Furniture,Delhi,More,Mumbai,ATM,2856.37,17,Apparel,1726,Success
3728,2024-10-11,13:14:35,2316.94,Healthcare,Kolkata,Croma,Hyderabad,ATM,2316.94,3,Apparel,1797,Pending
3729,2024-10-11,2:32:18,4763.45,Furniture,Mumbai,More,Chennai,POS,4763.45,17,Furniture,1551,Success
3730,2024-10-11,12:38:24,4438.6,Electronics,Chennai,More,Mumbai,POS,4438.6,6,Electronics,923,Success
3731,2024-10-11,11:55:25,2949.34,Clothing,Chennai,More,Hyderabad,Online,2949.34,14,Furniture,787,Success
3732,2024-10-11,5:32:52,3549.27,Healthcare,Delhi,More,Kolkata,POS,3549.27,4,Furniture,2927,Pending
3733,2024-10-11,8:02:09,4037.81,Healthcare,Chennai,Big Bazaar,Delhi,Online,4037.81,2,Furniture,2945,Success
3734,2024-10-11,13:09:09,2890.28,Clothing,Hyderabad,Metro,Hyderabad,ATM,2890.28,12,Electronics,1919,Failed
3735,2024-10-11,20:42:51,4587.48,Furniture,Hyderabad,Metro,Mumbai,POS,4587.48,18,Grocery,1709,Success
3736,2024-10-11,11:08:52,1647.4,Clothing,Hyderabad,More,Kolkata,POS,1647.4,5,Apparel,1985,Success
3737,2024-10-11,3:17:24,1322.59,Electronics,Mumbai,More,Kolkata,Online,1322.59,14,Apparel,1366,Pending
3738,2024-10-11,12:57:28,3772.08,Clothing,Mumbai,More,Kolkata,ATM,3772.08,19,Apparel,2584,Pending
3739,2024-10-11,13:07:28,3576.88,Electronics,Kolkata,Reliance Fresh,Hyderabad,POS,3576.88,18,Retail,1722,Pending
3740,2024-10-11,22:56:24,1452.41,Healthcare,Delhi,Metro,Kolkata,Online,1452.41,15,Retail,2689,Success
3741,2024-10-11,20:42:57,2382.21,Healthcare,Hyderabad,More,Mumbai,POS,2382.21,3,Electronics,1922,Failed
3742,2024-10-11,2:05:02,2689.75,Groceries,Delhi,More,Delhi,ATM,2689.75,3,Electronics,1477,Success
3743,2024-10-11,13:21:24,4878.83,Groceries,Pune,More,Kolkata,POS,4878.83,13,Grocery,2575,Failed
3744,2024-10-11,5:39:37,2662.13,Healthcare,Bangalore,More,Delhi,Online,2662.13,4,Apparel,1083,Pending
3745,2024-10-11,16:01:39,1215.72,Electronics,Kolkata,More,Bangalore,ATM,1215.72,20,Apparel,2513,Failed
3746,2024-10-11,22:57:12,2456.15,Groceries,Hyderabad,Reliance Fresh,Pune,Online,2456.15,15,Furniture,2429,Failed
3747,2024-10-11,7:42:28,3717.42,Furniture,Bangalore,D Mart,Pune,Online,3717.42,11,Apparel,1824,Failed
3748,2024-10-11,15:03:32,1824.36,Furniture,Delhi,More,Hyderabad,ATM,1824.36,16,Furniture,1816,Pending
3749,2024-10-11,8:09:51,1924.75,Furniture,Bangalore,More,Bangalore,POS,1924.75,10,Grocery,1006,Failed
3750,2024-10-11,17:48:08,2003.45,Furniture,Chennai,HyperCity,Delhi,ATM,2003.45,6,Furniture,2642,Pending
3751,2024-10-11,14:43:49,746.74,Furniture,Delhi,D Mart,Kolkata,POS,746.74,16,Furniture,556,Failed
3752,2024-10-11,4:00:36,696.52,Groceries,Mumbai,Reliance Fresh,Pune,POS,696.52,4,Grocery,2363,Pending
3753,2024-10-11,7:38:30,1236.38,Electronics,Hyderabad,D Mart,Kolkata,ATM,1236.38,17,Grocery,2226,Success
3754,2024-10-11,8:06:16,3272.67,Electronics,Pune,HyperCity,Kolkata,ATM,3272.67,17,Apparel,2511,Success
3755,2024-10-11,11:59:50,1198.11,Clothing,Chennai,HyperCity,Kolkata,POS,1198.11,6,Furniture,3162,Failed
3756,2024-10-11,6:55:03,4520.48,Groceries,Mumbai,More,Bangalore,POS,4520.48,12,Apparel,1933,Failed
3757,2024-10-11,22:05:03,3386.41,Groceries,Hyderabad,D Mart,Delhi,POS,3386.41,3,Electronics,1951,Pending
3758,2024-10-11,18:16:49,1224.19,Electronics,Chennai,Easy Day,Kolkata,POS,1224.19,1,Apparel,2710,Success
3759,2024-10-11,4:44:28,735.29,Groceries,Delhi,Reliance Fresh,Chennai,POS,735.29,13,Retail,2970,Pending
3760,2024-10-11,9:46:09,4097.2,Groceries,Bangalore,V-Mart,Pune,Online,4097.2,19,Retail,2289,Success
3761,2024-10-11,16:05:27,711.31,Groceries,Chennai,More,Bangalore,ATM,711.31,19,Electronics,3095,Failed
3762,2024-10-11,8:46:03,2029.18,Clothing,Kolkata,Metro,Mumbai,Online,2029.18,4,Apparel,1719,Pending
3763,2024-10-11,11:59:20,4411.8,Furniture,Delhi,HyperCity,Kolkata,POS,4411.8,6,Retail,1587,Pending
3764,2024-10-11,16:41:13,1916.56,Electronics,Bangalore,Spencer's,Hyderabad,ATM,1916.56,15,Grocery,2753,Success
3765,2024-10-11,22:56:29,2745.84,Electronics,Delhi,D Mart,Chennai,POS,2745.84,12,Apparel,1697,Pending
3766,2024-10-11,4:11:23,4489.83,Groceries,Kolkata,More,Mumbai,ATM,4489.83,18,Apparel,2855,Success
3767,2024-10-11,20:03:58,4390.39,Furniture,Mumbai,More,Kolkata,POS,4390.39,1,Grocery,2276,Failed
3768,2024-10-11,4:18:06,650.86,Groceries,Chennai,Croma,Delhi,Online,650.86,15,Apparel,2066,Failed
3769,2024-10-11,21:12:53,1603.4,Healthcare,Kolkata,D Mart,Pune,ATM,1603.4,14,Electronics,540,Success
3770,2024-10-11,7:37:23,4629.26,Clothing,Mumbai,D Mart,Delhi,POS,4629.26,16,Apparel,3060,Pending
3771,2024-10-11,14:58:40,4323.98,Groceries,Mumbai,D Mart,Mumbai,Online,4323.98,17,Electronics,1739,Pending
3772,2024-10-11,4:22:04,3078.56,Clothing,Delhi,D Mart,Hyderabad,ATM,3078.56,16,Electronics,1776,Failed
3773,2024-10-11,0:53:14,3197.78,Healthcare,Chennai,More,Hyderabad,ATM,3197.78,6,Retail,1479,Failed
3774,2024-10-11,16:23:44,3756.37,Clothing,Bangalore,More,Pune,ATM,3756.37,6,Grocery,2530,Success
3775,2024-10-11,12:52:43,4126.21,Groceries,Chennai,More,Kolkata,Online,4126.21,1,Grocery,1826,Pending
3776,2024-10-11,19:35:40,4847.89,Electronics,Hyderabad,D Mart,Chennai,ATM,4847.89,9,Electronics,2665,Pending
3777,2024-10-11,2:45:54,3985.42,Electronics,Delhi,Easy Day,Hyderabad,ATM,3985.42,10,Electronics,1608,Pending
3778,2024-10-11,9:49:27,2554.47,Furniture,Chennai,Big Bazaar,Kolkata,Online,2554.47,10,Apparel,2852,Failed
3779,2024-10-11,5:40:29,1082.65,Furniture,Kolkata,D Mart,Hyderabad,POS,1082.65,5,Furniture,2947,Success
3780,2024-10-11,3:21:45,3476.73,Clothing,Mumbai,Croma,Pune,Online,3476.73,14,Apparel,2610,Pending
3781,2024-10-11,18:42:59,4540.51,Groceries,Mumbai,D Mart,Hyderabad,ATM,4540.51,15,Furniture,2497,Failed
3782,2024-10-11,22:05:16,1812.05,Electronics,Hyderabad,Spencer's,Delhi,ATM,1812.05,19,Grocery,1796,Success
3783,2024-10-11,20:41:27,2206.72,Clothing,Delhi,Big Bazaar,Delhi,ATM,2206.72,5,Apparel,627,Failed
3784,2024-10-11,1:04:11,2776.64,Healthcare,Chennai,More,Pune,Online,2776.64,10,Furniture,1304,Pending
3785,2024-10-11,17:49:04,821.47,Clothing,Kolkata,Croma,Chennai,ATM,821.47,19,Furniture,2831,Success
3786,2024-10-11,15:27:42,2127.47,Healthcare,Kolkata,Easy Day,Delhi,POS,2127.47,12,Apparel,2700,Failed
3787,2024-10-11,8:50:38,4825.66,Electronics,Pune,D Mart,Bangalore,Online,4825.66,9,Electronics,991,Success
3788,2024-10-11,13:59:38,3725.25,Furniture,Kolkata,Easy Day,Hyderabad,Online,3725.25,14,Grocery,2169,Success
3789,2024-10-11,20:29:17,4729.95,Electronics,Hyderabad,Metro,Hyderabad,ATM,4729.95,10,Grocery,3167,Failed
3790,2024-10-11,3:30:12,4698.31,Healthcare,Kolkata,More,Pune,POS,4698.31,20,Retail,1317,Pending
3791,2024-10-11,3:29:56,2626.63,Groceries,Delhi,D Mart,Delhi,Online,2626.63,4,Retail,1752,Success
3792,2024-10-11,4:27:27,2270.52,Electronics,Mumbai,Reliance Fresh,Mumbai,POS,2270.52,9,Electronics,1516,Failed
3793,2024-10-11,20:48:57,4886.05,Healthcare,Hyderabad,More,Pune,POS,4886.05,15,Retail,2594,Failed
3794,2024-10-11,14:07:50,762.08,Groceries,Chennai,More,Hyderabad,POS,762.08,1,Apparel,1224,Success
3795,2024-10-11,5:44:59,2231.73,Electronics,Delhi,More,Chennai,Online,2231.73,9,Grocery,2325,Success
3796,2024-10-11,6:31:32,2423.36,Furniture,Delhi,Big Bazaar,Pune,POS,2423.36,20,Furniture,1745,Success
3797,2024-10-11,7:26:11,1649,Furniture,Mumbai,More,Hyderabad,ATM,1649,8,Apparel,1076,Pending
3798,2024-10-11,4:39:36,4660.74,Furniture,Chennai,Metro,Delhi,ATM,4660.74,7,Furniture,1035,Pending
3799,2024-10-11,8:25:58,3297.72,Electronics,Chennai,More,Pune,Online,3297.72,17,Electronics,1045,Failed
3800,2024-10-11,18:13:22,1747,Groceries,Pune,More,Hyderabad,ATM,1747,8,Furniture,623,Failed
3801,2024-10-11,0:49:43,2535.68,Healthcare,Delhi,Metro,Delhi,POS,2535.68,5,Furniture,3021,Success
3802,2024-10-11,3:23:52,952.74,Clothing,Mumbai,More,Hyderabad,ATM,952.74,19,Electronics,1852,Success
3803,2024-10-11,3:45:19,2667.53,Clothing,Chennai,More,Pune,ATM,2667.53,16,Retail,1880,Failed
3804,2024-10-11,6:46:30,3392.51,Electronics,Delhi,Reliance Fresh,Mumbai,ATM,3392.51,15,Furniture,1709,Success
3805,2024-10-11,0:03:50,820.55,Electronics,Kolkata,More,Pune,POS,820.55,11,Apparel,3146,Success
3806,2024-10-11,19:17:58,3273.17,Furniture,Kolkata,More,Pune,POS,3273.17,13,Electronics,3160,Pending
3807,2024-10-11,7:59:46,727.64,Groceries,Pune,HyperCity,Pune,Online,727.64,2,Grocery,2700,Failed
3808,2024-10-11,2:43:00,2877.55,Clothing,Kolkata,D Mart,Pune,ATM,2877.55,12,Furniture,2134,Pending
3809,2024-10-11,8:42:44,4618.61,Furniture,Mumbai,Metro,Bangalore,Online,4618.61,5,Electronics,3093,Success
3810,2024-10-11,13:34:55,2807.31,Groceries,Pune,Metro,Delhi,Online,2807.31,20,Retail,1844,Failed
3811,2024-10-11,8:34:22,4551.53,Furniture,Pune,More,Hyderabad,Online,4551.53,6,Furniture,2061,Failed
3812,2024-10-11,14:19:13,3351.64,Electronics,Kolkata,More,Bangalore,ATM,3351.64,13,Grocery,2462,Success
3813,2024-10-11,1:25:20,2278.5,Healthcare,Kolkata,Croma,Chennai,POS,2278.5,7,Retail,1897,Success
3814,2024-10-11,10:12:23,3860.87,Clothing,Delhi,More,Pune,Online,3860.87,18,Apparel,811,Success
3815,2024-10-11,5:40:06,4366.6,Groceries,Chennai,More,Chennai,ATM,4366.6,7,Retail,1857,Failed
3816,2024-10-11,2:26:36,4375.02,Clothing,Bangalore,Metro,Bangalore,Online,4375.02,19,Furniture,2352,Failed
3817,2024-10-11,16:37:20,3468.92,Clothing,Kolkata,HyperCity,Pune,ATM,3468.92,13,Grocery,2198,Pending
3818,2024-10-11,11:24:33,1682.15,Electronics,Hyderabad,HyperCity,Mumbai,ATM,1682.15,5,Apparel,1383,Failed
3819,2024-10-11,10:15:53,4735.64,Groceries,Pune,Big Bazaar,Chennai,Online,4735.64,14,Furniture,1664,Failed
3820,2024-10-11,10:05:42,524.93,Furniture,Mumbai,More,Kolkata,Online,524.93,18,Grocery,3184,Failed
3821,2024-10-11,10:45:13,899.03,Groceries,Pune,Easy Day,Delhi,Online,899.03,18,Apparel,2196,Failed
3822,2024-10-11,20:47:40,1087.61,Groceries,Chennai,More,Hyderabad,Online,1087.61,9,Electronics,2617,Pending
3823,2024-10-11,22:32:30,2179.78,Furniture,Mumbai,Croma,Chennai,POS,2179.78,15,Apparel,1434,Success
3824,2024-10-11,11:40:57,4858.83,Clothing,Mumbai,Metro,Delhi,POS,4858.83,1,Retail,2048,Success
3825,2024-10-11,3:15:24,4942.59,Furniture,Kolkata,More,Bangalore,POS,4942.59,13,Electronics,3203,Failed
3826,2024-10-11,5:20:15,2165.64,Furniture,Bangalore,Easy Day,Delhi,ATM,2165.64,5,Furniture,2641,Pending
3827,2024-10-11,7:06:46,2644.73,Clothing,Mumbai,Spencer's,Bangalore,Online,2644.73,14,Furniture,3029,Failed
3828,2024-10-11,15:41:55,3264.39,Electronics,Delhi,More,Mumbai,ATM,3264.39,10,Apparel,2063,Pending
3829,2024-10-11,6:53:39,1336.19,Clothing,Kolkata,D Mart,Kolkata,Online,1336.19,14,Retail,1511,Failed
3830,2024-10-11,5:24:50,4778.48,Clothing,Delhi,Easy Day,Delhi,Online,4778.48,11,Grocery,2081,Failed
3831,2024-10-11,7:04:26,1242.12,Healthcare,Mumbai,More,Kolkata,ATM,1242.12,3,Apparel,2073,Success
3832,2024-10-11,5:30:48,3104.52,Groceries,Hyderabad,D Mart,Mumbai,POS,3104.52,2,Apparel,2321,Success
3833,2024-10-11,22:14:01,4363.78,Groceries,Chennai,More,Mumbai,POS,4363.78,20,Retail,3148,Success
3834,2024-10-11,19:10:02,2450.59,Furniture,Mumbai,Metro,Hyderabad,Online,2450.59,9,Retail,1328,Success
3835,2024-10-11,23:22:58,2570.55,Healthcare,Kolkata,More,Chennai,ATM,2570.55,14,Grocery,753,Success
3836,2024-10-11,8:10:35,3174.9,Clothing,Chennai,More,Mumbai,ATM,3174.9,20,Apparel,837,Pending
3837,2024-10-11,15:04:22,719.11,Furniture,Bangalore,Reliance Fresh,Chennai,Online,719.11,5,Grocery,2815,Pending
3838,2024-10-11,21:25:45,4382.69,Healthcare,Delhi,Metro,Hyderabad,ATM,4382.69,16,Furniture,2351,Pending
3839,2024-10-11,10:46:40,1899.37,Furniture,Chennai,HyperCity,Hyderabad,ATM,1899.37,17,Grocery,2939,Failed
3840,2024-10-11,3:29:20,3999.58,Furniture,Bangalore,V-Mart,Chennai,ATM,3999.58,13,Furniture,1523,Pending
3841,2024-10-11,14:58:04,2438.62,Electronics,Chennai,HyperCity,Hyderabad,Online,2438.62,8,Retail,2282,Success
3842,2024-10-11,1:08:43,3064.46,Furniture,Mumbai,Reliance Fresh,Bangalore,POS,3064.46,11,Furniture,2607,Failed
3843,2024-10-11,22:13:22,571.8,Electronics,Pune,More,Chennai,POS,571.8,5,Retail,2114,Success
3844,2024-10-11,3:11:16,4258.8,Furniture,Chennai,More,Mumbai,POS,4258.8,1,Furniture,2541,Success
3845,2024-10-11,7:12:36,4578.32,Electronics,Bangalore,More,Bangalore,ATM,4578.32,4,Grocery,2706,Failed
3846,2024-10-11,15:57:30,858.78,Clothing,Mumbai,More,Bangalore,ATM,858.78,6,Grocery,2608,Pending
3847,2024-10-11,20:59:53,976.25,Healthcare,Chennai,More,Chennai,ATM,976.25,3,Grocery,2294,Success
3848,2024-10-11,13:31:15,4468.94,Healthcare,Mumbai,More,Mumbai,ATM,4468.94,3,Grocery,3090,Failed
3849,2024-10-11,23:14:53,4132.17,Groceries,Mumbai,More,Chennai,ATM,4132.17,2,Electronics,1572,Failed
3850,2024-10-11,11:52:41,3801.47,Clothing,Hyderabad,D Mart,Mumbai,POS,3801.47,18,Retail,3139,Failed
3851,2024-10-11,7:08:37,942.09,Electronics,Hyderabad,HyperCity,Delhi,POS,942.09,18,Furniture,1754,Success
3852,2024-10-11,21:44:01,4998.46,Groceries,Hyderabad,D Mart,Chennai,ATM,4998.46,20,Retail,2517,Success
3853,2024-10-11,22:14:36,3306.34,Furniture,Kolkata,Reliance Fresh,Kolkata,POS,3306.34,17,Retail,3161,Failed
3854,2024-10-11,6:26:37,1887.35,Groceries,Chennai,More,Pune,ATM,1887.35,13,Retail,2327,Success
3855,2024-10-11,15:46:11,2646.08,Furniture,Kolkata,Reliance Fresh,Pune,ATM,2646.08,9,Grocery,2648,Success
3856,2024-10-11,7:45:33,2341.53,Furniture,Mumbai,Croma,Mumbai,POS,2341.53,17,Electronics,2263,Pending
3857,2024-10-11,7:02:24,1191.1,Groceries,Bangalore,Big Bazaar,Kolkata,POS,1191.1,16,Furniture,1016,Pending
3858,2024-10-11,7:34:00,1950.34,Furniture,Delhi,D Mart,Mumbai,Online,1950.34,8,Retail,2516,Success
3859,2024-10-11,22:48:14,875.81,Groceries,Kolkata,More,Pune,POS,875.81,3,Apparel,3017,Failed
3860,2024-10-11,18:08:49,3152.65,Healthcare,Chennai,More,Pune,Online,3152.65,10,Furniture,2624,Failed
3861,2024-10-11,18:41:10,3351.5,Furniture,Chennai,More,Kolkata,Online,3351.5,20,Electronics,509,Pending
3862,2024-10-11,23:11:58,4843.69,Clothing,Pune,Reliance Fresh,Delhi,Online,4843.69,12,Retail,1345,Pending
3863,2024-10-11,22:24:03,3076.65,Groceries,Mumbai,D Mart,Pune,POS,3076.65,8,Grocery,2967,Failed
